Suburb,Price,Date
Surrey Hills,562500.0,19/11/2016
Surrey Hills,1850000.0,22/05/2016
Surrey Hills,2125000.0,22/05/2016
Surrey Hills,656000.0,22/05/2016
Surrey Hills,1650000.0,22/05/2016
Surrey Hills,1518000.0,23/04/2016
Surrey Hills,1560000.0,24/09/2016
Surrey Hills,1185000.0,25/02/2017
Surrey Hills,865000.0,25/02/2017
Surrey Hills,1135000.0,25/02/2017
Surrey Hills,2160000.0,25/02/2017
Surrey Hills,899000.0,25/02/2017
Surrey Hills,2000000.0,26/07/2016
Surrey Hills,2300000.0,27/06/2016
Surrey Hills,520000.0,27/06/2016
Surrey Hills,2450000.0,27/06/2016
Surrey Hills,600000.0,27/11/2016
Surrey Hills,2180000.0,27/11/2016
Surrey Hills,2760000.0,27/11/2016
Surrey Hills,813000.0,28/01/2016
Surrey Hills,1205000.0,28/01/2016
Surrey Hills,1251000.0,28/05/2016
Surrey Hills,1650000.0,28/05/2016
Surrey Hills,600000.0,28/05/2016
Surrey Hills,1835000.0,28/05/2016
Surrey Hills,778500.0,28/05/2016
Surrey Hills,1751000.0,28/08/2016
Surrey Hills,694000.0,28/08/2016
Templestowe Lower,1150000.0,3/9/2016
Templestowe Lower,1201000.0,3/9/2016
Templestowe Lower,1165000.0,3/12/2016
Templestowe Lower,1098000.0,3/12/2016
Templestowe Lower,742500.0,3/12/2016
Templestowe Lower,1050000.0,4/3/2017
Templestowe Lower,1257000.0,4/3/2017
Templestowe Lower,1101000.0,4/6/2016
Templestowe Lower,641000.0,4/6/2016
Templestowe Lower,1150000.0,4/6/2016
Templestowe Lower,1200000.0,6/8/2016
Templestowe Lower,990000.0,6/8/2016
Templestowe Lower,1500000.0,7/5/2016
Templestowe Lower,1290000.0,7/11/2016
Templestowe Lower,790000.0,8/10/2016
Templestowe Lower,950000.0,10/9/2016
Templestowe Lower,1421000.0,10/9/2016
Templestowe Lower,1051000.0,10/12/2016
Templestowe Lower,1065000.0,10/12/2016
Templestowe Lower,1120000.0,10/12/2016
Templestowe Lower,1710000.0,11/3/2017
Templestowe Lower,1280000.0,12/11/2016
Templestowe Lower,750000.0,12/11/2016
Templestowe Lower,1000000.0,13/08/2016
Templestowe Lower,678000.0,15/10/2016
Templestowe Lower,1010000.0,16/04/2016
Templestowe Lower,1325000.0,17/09/2016
Templestowe Lower,1210000.0,18/03/2017
Templestowe Lower,766000.0,18/03/2017
Templestowe Lower,982000.0,18/06/2016
Templestowe Lower,945000.0,18/06/2016
Templestowe Lower,725000.0,18/06/2016
Templestowe Lower,975000.0,19/11/2016
Templestowe Lower,1211000.0,19/11/2016
Templestowe Lower,1100000.0,19/11/2016
Templestowe Lower,1155000.0,22/05/2016
Templestowe Lower,920000.0,22/08/2016
Templestowe Lower,940000.0,23/04/2016
Templestowe Lower,1053000.0,24/09/2016
Templestowe Lower,1002000.0,24/09/2016
Templestowe Lower,755000.0,25/02/2017
Templestowe Lower,1209000.0,26/07/2016
Templestowe Lower,2080000.0,26/07/2016
Templestowe Lower,1050000.0,27/06/2016
Templestowe Lower,1118000.0,27/06/2016
Templestowe Lower,1070000.0,27/06/2016
Templestowe Lower,903000.0,27/06/2016
Templestowe Lower,1220000.0,27/11/2016
Templestowe Lower,1222000.0,27/11/2016
Templestowe Lower,2025000.0,27/11/2016
Templestowe Lower,1650000.0,27/11/2016
Templestowe Lower,1182500.0,27/11/2016
Templestowe Lower,1020000.0,27/11/2016
Templestowe Lower,838000.0,28/05/2016
Templestowe Lower,650000.0,28/05/2016
Templestowe Lower,870000.0,28/05/2016
Templestowe Lower,1509000.0,28/05/2016
Templestowe Lower,1358500.0,28/08/2016
Thornbury,510000.0,3/9/2016
Thornbury,470000.0,3/12/2016
Thornbury,435000.0,3/12/2016
Thornbury,517500.0,3/12/2016
Thornbury,370000.0,3/12/2016
Thornbury,805000.0,4/2/2016
Thornbury,1428888.0,4/3/2017
Thornbury,940000.0,7/5/2016
Thornbury,270000.0,7/11/2016
Thornbury,865000.0,7/11/2016
Thornbury,700000.0,7/11/2016
Thornbury,910000.0,7/11/2016
Thornbury,1135000.0,8/10/2016
Thornbury,260000.0,10/9/2016
Thornbury,505000.0,10/9/2016
Thornbury,365000.0,10/12/2016
Thornbury,1430000.0,11/2/2017
Thornbury,525500.0,11/2/2017
Thornbury,1210000.0,12/6/2016
Thornbury,944000.0,12/6/2016
Thornbury,970000.0,12/6/2016
Thornbury,887000.0,12/11/2016
Thornbury,277500.0,12/11/2016
Thornbury,701000.0,13/08/2016
Thornbury,740000.0,14/05/2016
Thornbury,1110000.0,14/05/2016
Thornbury,795000.0,14/05/2016
Thornbury,332000.0,14/05/2016
Thornbury,1265000.0,15/10/2016
Thornbury,1085000.0,15/10/2016
Thornbury,898000.0,16/04/2016
Thornbury,1235000.0,16/04/2016
Thornbury,910500.0,16/04/2016
Thornbury,995000.0,16/04/2016
Thornbury,760000.0,16/04/2016
Thornbury,505000.0,16/04/2016
Thornbury,1400000.0,17/09/2016
Thornbury,1200000.0,17/09/2016
Thornbury,920000.0,17/09/2016
Thornbury,1110000.0,17/09/2016
Thornbury,1200000.0,17/09/2016
Thornbury,560000.0,17/09/2016
Thornbury,450000.0,18/03/2017
Thornbury,1190000.0,18/03/2017
Thornbury,1020000.0,18/03/2017
Thornbury,1245000.0,18/03/2017
Thornbury,350000.0,18/06/2016
Thornbury,571750.0,18/06/2016
Thornbury,874000.0,19/11/2016
Thornbury,1427000.0,19/11/2016
Thornbury,295000.0,19/11/2016
Thornbury,383000.0,19/11/2016
Thornbury,1164000.0,19/11/2016
Thornbury,315000.0,19/11/2016
Thornbury,245000.0,22/05/2016
Thornbury,1290000.0,22/05/2016
Thornbury,605000.0,22/05/2016
Thornbury,450000.0,22/08/2016
Thornbury,900000.0,22/08/2016
Thornbury,1620000.0,22/08/2016
Thornbury,438000.0,22/08/2016
Thornbury,1143000.0,22/08/2016
Thornbury,925000.0,24/09/2016
Thornbury,1250000.0,24/09/2016
Thornbury,1070000.0,24/09/2016
Thornbury,371000.0,24/09/2016
Thornbury,1570000.0,24/09/2016
Thornbury,486000.0,24/09/2016
Thornbury,1100000.0,25/02/2017
Thornbury,1211000.0,25/02/2017
Thornbury,466000.0,25/02/2017
Thornbury,1280000.0,25/02/2017
Thornbury,1478000.0,25/02/2017
Thornbury,1280000.0,25/02/2017
Thornbury,1913000.0,25/02/2017
Thornbury,1272000.0,26/07/2016
Thornbury,972000.0,26/07/2016
Thornbury,928500.0,26/07/2016
Thornbury,432500.0,27/06/2016
Thornbury,330000.0,27/06/2016
Thornbury,1200000.0,27/06/2016
Thornbury,510000.0,27/06/2016
Thornbury,1370000.0,27/11/2016
Thornbury,303500.0,27/11/2016
Thornbury,1160000.0,27/11/2016
Thornbury,601000.0,28/05/2016
Thornbury,1430000.0,28/08/2016
Thornbury,1380000.0,28/08/2016
Thornbury,1200000.0,30/07/2016
Toorak,1435000.0,3/12/2016
Toorak,5500000.0,3/12/2016
Toorak,546000.0,3/12/2016
Toorak,1635000.0,3/12/2016
Toorak,876000.0,4/3/2017
Toorak,620000.0,4/3/2017
Toorak,5500000.0,4/3/2017
Toorak,1300000.0,4/3/2017
Toorak,1689000.0,4/3/2017
Toorak,517500.0,4/3/2017
Toorak,1100000.0,4/3/2017
Toorak,430000.0,4/6/2016
Toorak,701500.0,4/6/2016
Toorak,925000.0,6/8/2016
Toorak,450000.0,6/8/2016
Toorak,349000.0,7/5/2016
Toorak,838000.0,7/11/2016
Toorak,380000.0,7/11/2016
Toorak,462800.0,8/10/2016
Toorak,1450000.0,8/10/2016
Toorak,4000000.0,10/9/2016
Toorak,1635000.0,10/9/2016
Toorak,2400000.0,10/9/2016
Toorak,345000.0,10/9/2016
Toorak,2650000.0,10/9/2016
Toorak,2820000.0,10/12/2016
Toorak,810000.0,10/12/2016
Toorak,2840000.0,11/3/2017
Toorak,2700000.0,12/6/2016
Toorak,515501.0,12/11/2016
Toorak,611000.0,12/11/2016
Toorak,4000000.0,13/08/2016
Toorak,405000.0,14/05/2016
Toorak,6250000.0,15/10/2016
Toorak,4500000.0,15/10/2016
Toorak,2025000.0,15/10/2016
Toorak,541000.0,15/10/2016
Toorak,1550000.0,15/10/2016
Toorak,2205000.0,15/10/2016
Toorak,1100000.0,15/10/2016
Toorak,490000.0,15/10/2016
Toorak,1300000.0,16/04/2016
Toorak,2050000.0,17/09/2016
Toorak,2170000.0,17/09/2016
Toorak,950000.0,18/03/2017
Toorak,531000.0,18/03/2017
Toorak,575000.0,18/06/2016
Toorak,366000.0,18/06/2016
Toorak,2620000.0,18/06/2016
Toorak,1900000.0,19/11/2016
Toorak,1210000.0,19/11/2016
Toorak,4000000.0,19/11/2016
Toorak,540000.0,22/05/2016
Toorak,857000.0,22/08/2016
Toorak,4200000.0,23/04/2016
Toorak,3260000.0,25/02/2017
Toorak,1900000.0,25/02/2017
Toorak,690000.0,25/02/2017
Toorak,2100000.0,25/02/2017
Toorak,460000.0,26/07/2016
Toorak,1400000.0,27/06/2016
Toorak,511000.0,27/06/2016
Toorak,645000.0,27/06/2016
Toorak,910000.0,27/11/2016
Toorak,2250000.0,28/05/2016
Toorak,525000.0,28/05/2016
Toorak,3270000.0,28/08/2016
Toorak,866000.0,30/07/2016
Toorak,1170000.0,30/07/2016
Toorak,920000.0,30/07/2016
Viewbank,910000.0,3/9/2016
Viewbank,960000.0,3/9/2016
Viewbank,556000.0,3/12/2016
Viewbank,1010000.0,3/12/2016
Viewbank,880000.0,3/12/2016
Viewbank,920250.0,4/3/2017
Viewbank,1080000.0,4/3/2017
Viewbank,770000.0,4/6/2016
Viewbank,730000.0,4/6/2016
Viewbank,820000.0,6/8/2016
Viewbank,1102500.0,7/5/2016
Viewbank,1005000.0,7/11/2016
Viewbank,555000.0,10/12/2016
Viewbank,546000.0,12/11/2016
Viewbank,765000.0,14/05/2016
Viewbank,920000.0,14/05/2016
Viewbank,895000.0,14/05/2016
Viewbank,775000.0,16/04/2016
Viewbank,440000.0,16/07/2016
Viewbank,1042500.0,17/09/2016
Viewbank,1025000.0,17/09/2016
Viewbank,940000.0,18/06/2016
Viewbank,895000.0,18/06/2016
Viewbank,820000.0,22/05/2016
Viewbank,870000.0,22/08/2016
Viewbank,1085000.0,22/08/2016
Viewbank,915000.0,25/02/2017
Viewbank,1050000.0,26/07/2016
Watsonia,660000.0,3/12/2016
Watsonia,581000.0,3/12/2016
Watsonia,1000000.0,4/3/2017
Watsonia,785000.0,4/3/2017
Watsonia,600000.0,4/6/2016
Watsonia,690000.0,6/8/2016
Watsonia,582000.0,8/10/2016
Watsonia,740000.0,10/9/2016
Watsonia,671000.0,12/11/2016
Watsonia,741000.0,12/11/2016
Watsonia,706000.0,12/11/2016
Watsonia,725000.0,12/11/2016
Watsonia,808000.0,13/08/2016
Watsonia,711000.0,14/05/2016
Watsonia,537000.0,14/05/2016
Watsonia,1040000.0,16/04/2016
Watsonia,1171000.0,16/07/2016
Watsonia,662000.0,16/07/2016
Watsonia,800000.0,18/06/2016
Watsonia,922000.0,22/05/2016
Watsonia,485000.0,23/04/2016
Watsonia,860500.0,24/09/2016
Watsonia,702000.0,24/09/2016
Watsonia,627500.0,24/09/2016
Watsonia,632000.0,25/02/2017
Watsonia,601000.0,27/06/2016
Watsonia,549000.0,27/06/2016
Watsonia,342500.0,27/11/2016
Watsonia,701000.0,28/05/2016
Watsonia,645000.0,28/08/2016
Watsonia,838000.0,30/07/2016
West Melbourne,1010000.0,3/9/2016
West Melbourne,650000.0,3/12/2016
West Melbourne,1260000.0,4/6/2016
West Melbourne,460000.0,4/6/2016
West Melbourne,2370000.0,4/6/2016
West Melbourne,800000.0,6/8/2016
West Melbourne,550000.0,7/5/2016
West Melbourne,660000.0,7/5/2016
West Melbourne,1055000.0,8/10/2016
West Melbourne,995000.0,18/03/2017
West Melbourne,1130000.0,18/06/2016
West Melbourne,443000.0,24/09/2016
West Melbourne,1120000.0,25/02/2017
West Melbourne,482000.0,26/07/2016
West Melbourne,620000.0,28/05/2016
West Melbourne,2100000.0,28/05/2016
West Melbourne,601000.0,30/07/2016
Williamstown,1325000.0,3/9/2016
Williamstown,1400000.0,3/9/2016
Williamstown,1535000.0,3/9/2016
Williamstown,890000.0,3/12/2016
Williamstown,1400000.0,4/3/2017
Williamstown,1800000.0,4/3/2017
Williamstown,1050000.0,4/3/2017
Williamstown,850000.0,4/3/2017
Williamstown,2910000.0,4/3/2017
Williamstown,2910000.0,4/3/2017
Williamstown,2640000.0,4/3/2017
Williamstown,1200000.0,4/6/2016
Williamstown,3130000.0,4/6/2016
Williamstown,1460000.0,7/5/2016
Williamstown,310000.0,7/5/2016
Williamstown,1200000.0,7/11/2016
Williamstown,1560000.0,7/11/2016
Williamstown,1575000.0,7/11/2016
Williamstown,830000.0,7/11/2016
Williamstown,830000.0,7/11/2016
Williamstown,1085000.0,8/10/2016
Williamstown,1815000.0,8/10/2016
Williamstown,1470000.0,8/10/2016
Williamstown,2230000.0,10/9/2016
Williamstown,1460000.0,10/12/2016
Williamstown,1410000.0,10/12/2016
Williamstown,940000.0,10/12/2016
Williamstown,1900000.0,11/3/2017
Williamstown,1330000.0,12/11/2016
Williamstown,1010000.0,12/11/2016
Williamstown,1010000.0,13/08/2016
Williamstown,450000.0,14/05/2016
Williamstown,513500.0,14/05/2016
Williamstown,1000000.0,15/10/2016
Williamstown,415000.0,15/10/2016
Williamstown,906000.0,16/04/2016
Williamstown,1805000.0,16/04/2016
Williamstown,1126000.0,16/04/2016
Williamstown,935000.0,16/04/2016
Williamstown,895000.0,17/09/2016
Williamstown,375000.0,17/09/2016
Williamstown,1000000.0,18/03/2017
Williamstown,769000.0,18/06/2016
Williamstown,1270000.0,19/11/2016
Williamstown,1172000.0,19/11/2016
Williamstown,1360000.0,22/05/2016
Williamstown,2050000.0,22/05/2016
Williamstown,975000.0,22/05/2016
Williamstown,1310000.0,24/09/2016
Williamstown,830000.0,24/09/2016
Williamstown,491500.0,24/09/2016
Williamstown,547500.0,24/09/2016
Williamstown,965000.0,25/02/2017
Williamstown,1262000.0,25/02/2017
Williamstown,1210000.0,25/02/2017
Williamstown,412000.0,25/02/2017
Williamstown,1337500.0,25/02/2017
Williamstown,811000.0,25/02/2017
Williamstown,1630000.0,25/02/2017
Williamstown,920000.0,26/07/2016
Williamstown,960000.0,27/06/2016
Williamstown,1482500.0,27/06/2016
Williamstown,1300000.0,27/06/2016
Williamstown,2255000.0,27/11/2016
Williamstown,1860000.0,27/11/2016
Williamstown,1710000.0,27/11/2016
Williamstown,2440000.0,27/11/2016
Williamstown,331000.0,28/05/2016
Williamstown North,500000.0,3/9/2016
Williamstown North,400000.0,8/10/2016
Williamstown North,1410000.0,8/10/2016
Williamstown North,285000.0,10/9/2016
Williamstown North,460000.0,11/3/2017
Williamstown North,881000.0,13/08/2016
Williamstown North,380000.0,18/06/2016
Williamstown North,1440000.0,19/11/2016
Williamstown North,367500.0,24/09/2016
Williamstown North,1225000.0,27/11/2016
Windsor,580000.0,3/9/2016
Windsor,1850000.0,3/12/2016
Windsor,825000.0,3/12/2016
Windsor,2302000.0,4/3/2017
Windsor,1045000.0,4/3/2017
Windsor,2050000.0,4/3/2017
Windsor,611000.0,4/3/2017
Windsor,600000.0,6/8/2016
Windsor,800000.0,7/5/2016
Windsor,275000.0,7/5/2016
Windsor,1325000.0,7/11/2016
Windsor,1540000.0,7/11/2016
Windsor,1370000.0,10/9/2016
Windsor,372000.0,10/12/2016
Windsor,412500.0,10/12/2016
Windsor,452000.0,11/2/2017
Windsor,450000.0,13/08/2016
Windsor,300000.0,15/10/2016
Windsor,520000.0,15/10/2016
Windsor,650000.0,16/07/2016
Windsor,501000.0,16/07/2016
Windsor,380000.0,16/07/2016
Windsor,1177000.0,18/03/2017
Windsor,1605000.0,18/03/2017
Windsor,600000.0,18/06/2016
Windsor,1500000.0,19/11/2016
Windsor,830000.0,19/11/2016
Windsor,1200000.0,19/11/2016
Windsor,300000.0,19/11/2016
Windsor,400000.0,22/05/2016
Windsor,623000.0,22/08/2016
Windsor,600000.0,24/09/2016
Windsor,1325000.0,25/02/2017
Windsor,518000.0,26/07/2016
Windsor,2368000.0,27/06/2016
Windsor,1350000.0,27/11/2016
Windsor,650000.0,28/05/2016
Windsor,1200000.0,28/05/2016
Windsor,1320000.0,28/05/2016
Windsor,580000.0,28/05/2016
Windsor,555000.0,28/08/2016
Windsor,474000.0,28/08/2016
Windsor,1350000.0,28/08/2016
Windsor,1910000.0,28/08/2016
Yallambie,700000.0,3/9/2016
Yallambie,915000.0,4/3/2017
Yallambie,810000.0,10/12/2016
Yallambie,753000.0,11/2/2017
Yallambie,602500.0,13/08/2016
Yallambie,742000.0,15/10/2016
Yallambie,953000.0,15/10/2016
Yallambie,840000.0,16/07/2016
Yallambie,650000.0,17/09/2016
Yallambie,793000.0,18/03/2017
Yallambie,731000.0,18/06/2016
Yallambie,710000.0,19/11/2016
Yallambie,720000.0,24/09/2016
Yallambie,720000.0,25/02/2017
Yallambie,936000.0,26/07/2016
Yallambie,800000.0,27/11/2016
Yallambie,721000.0,28/08/2016
Yarraville,1000000.0,3/9/2016
Yarraville,890000.0,3/9/2016
Yarraville,760000.0,3/9/2016
Yarraville,1165000.0,3/9/2016
Yarraville,1550000.0,3/12/2016
Yarraville,770000.0,3/12/2016
Yarraville,871000.0,3/12/2016
Yarraville,780000.0,3/12/2016
Yarraville,650000.0,3/12/2016
Yarraville,770000.0,3/12/2016
Yarraville,890000.0,4/2/2016
Yarraville,960000.0,4/3/2017
Yarraville,1235000.0,4/3/2017
Yarraville,670000.0,4/3/2017
Yarraville,960000.0,4/3/2017
Yarraville,1000000.0,4/3/2017
Yarraville,710000.0,4/3/2017
Yarraville,1320000.0,4/3/2017
Yarraville,1100000.0,4/3/2017
Yarraville,782000.0,4/3/2017
Yarraville,931000.0,4/3/2017
Yarraville,910000.0,4/6/2016
Yarraville,796000.0,4/6/2016
Yarraville,856000.0,4/6/2016
Yarraville,670000.0,4/6/2016
Yarraville,706000.0,4/6/2016
Yarraville,1050000.0,4/6/2016
Yarraville,410000.0,6/8/2016
Yarraville,1320000.0,7/5/2016
Yarraville,1414000.0,7/11/2016
Yarraville,1815000.0,8/10/2016
Yarraville,630000.0,8/10/2016
Yarraville,1870000.0,8/10/2016
Yarraville,1785000.0,10/9/2016
Yarraville,330000.0,10/9/2016
Yarraville,1930000.0,10/12/2016
Yarraville,1035000.0,11/2/2017
Yarraville,510000.0,11/2/2017
Yarraville,381000.0,11/2/2017
Yarraville,1040000.0,12/11/2016
Yarraville,1419000.0,12/11/2016
Yarraville,1050000.0,12/11/2016
Yarraville,470000.0,12/11/2016
Yarraville,850000.0,13/08/2016
Yarraville,501344.0,13/08/2016
Yarraville,796000.0,14/05/2016
Yarraville,1217500.0,15/10/2016
Yarraville,610000.0,15/10/2016
Yarraville,1055000.0,16/04/2016
Yarraville,620000.0,16/04/2016
Yarraville,660000.0,16/04/2016
Yarraville,681000.0,16/04/2016
Yarraville,345000.0,16/04/2016
Yarraville,950000.0,16/04/2016
Yarraville,955000.0,16/04/2016
Yarraville,822000.0,16/04/2016
Yarraville,760000.0,16/07/2016
Yarraville,1200000.0,16/07/2016
Yarraville,1005000.0,16/07/2016
Yarraville,600000.0,16/07/2016
Yarraville,381000.0,17/09/2016
Yarraville,1150000.0,17/09/2016
Yarraville,1020000.0,18/03/2017
Yarraville,1250000.0,18/03/2017
Yarraville,1340000.0,18/03/2017
Yarraville,865000.0,18/06/2016
Yarraville,781500.0,18/06/2016
Yarraville,1401000.0,19/11/2016
Yarraville,630000.0,19/11/2016
Yarraville,1137500.0,22/05/2016
Yarraville,925000.0,22/08/2016
Yarraville,745000.0,23/04/2016
Yarraville,1158000.0,23/04/2016
Yarraville,867000.0,23/04/2016
Yarraville,955000.0,24/09/2016
Yarraville,1081000.0,24/09/2016
Yarraville,725000.0,24/09/2016
Yarraville,767000.0,25/02/2017
Yarraville,951000.0,25/02/2017
Yarraville,1028000.0,25/02/2017
Yarraville,740000.0,25/02/2017
Yarraville,1450000.0,25/02/2017
Yarraville,1430000.0,25/02/2017
Yarraville,1275000.0,25/02/2017
Yarraville,1606000.0,26/07/2016
Yarraville,970000.0,27/06/2016
Yarraville,780000.0,27/06/2016
Yarraville,670000.0,27/06/2016
Yarraville,908000.0,27/06/2016
Yarraville,1380000.0,27/11/2016
Yarraville,966000.0,27/11/2016
Yarraville,480500.0,27/11/2016
Yarraville,1520000.0,27/11/2016
Yarraville,845000.0,27/11/2016
Yarraville,1287000.0,27/11/2016
Yarraville,980000.0,28/05/2016
Yarraville,800000.0,28/05/2016
Yarraville,1460000.0,28/05/2016
Yarraville,840000.0,28/08/2016
Yarraville,900500.0,28/08/2016
Yarraville,850000.0,28/08/2016
Yarraville,940000.0,28/08/2016
Aberfeldie,380000.0,3/12/2016
Aberfeldie,1646000.0,4/3/2017
Aberfeldie,442000.0,7/5/2016
Aberfeldie,470000.0,7/5/2016
Aberfeldie,760000.0,7/11/2016
Aberfeldie,1346000.0,8/10/2016
Aberfeldie,1300000.0,8/10/2016
Aberfeldie,935000.0,10/9/2016
Aberfeldie,3900000.0,10/12/2016
Aberfeldie,1160000.0,11/2/2017
Aberfeldie,1150000.0,11/2/2017
Aberfeldie,1720000.0,15/10/2016
Aberfeldie,1705000.0,15/10/2016
Aberfeldie,1190000.0,17/09/2016
Aberfeldie,380000.0,18/03/2017
Aberfeldie,840000.0,18/03/2017
Aberfeldie,1740000.0,18/06/2016
Aberfeldie,1860000.0,19/11/2016
Aberfeldie,1195000.0,19/11/2016
Aberfeldie,1200000.0,19/11/2016
Aberfeldie,726000.0,24/09/2016
Aberfeldie,1325000.0,25/02/2017
Aberfeldie,1300000.0,25/02/2017
Aberfeldie,373000.0,27/11/2016
Aberfeldie,670000.0,27/11/2016
Aberfeldie,2400000.0,28/05/2016
Aberfeldie,1350000.0,28/05/2016
Bellfield,773000.0,6/8/2016
Bellfield,885000.0,12/11/2016
Bellfield,770000.0,16/04/2016
Bellfield,855000.0,18/03/2017
Bellfield,645000.0,22/05/2016
Bellfield,720000.0,25/02/2017
Bellfield,625000.0,28/05/2016
Bellfield,828000.0,30/07/2016
Bellfield,676000.0,30/07/2016
Brunswick East,1310000.0,3/12/2016
Brunswick East,856000.0,3/12/2016
Brunswick East,580000.0,4/3/2017
Brunswick East,675000.0,4/3/2017
Brunswick East,1350000.0,4/3/2017
Brunswick East,940000.0,4/3/2017
Brunswick East,930000.0,4/3/2017
Brunswick East,1495000.0,4/3/2017
Brunswick East,1550000.0,4/6/2016
Brunswick East,1815000.0,6/8/2016
Brunswick East,1625000.0,7/5/2016
Brunswick East,899000.0,7/5/2016
Brunswick East,435000.0,8/10/2016
Brunswick East,570000.0,8/10/2016
Brunswick East,1900000.0,10/9/2016
Brunswick East,1080000.0,10/9/2016
Brunswick East,1280000.0,10/12/2016
Brunswick East,656000.0,10/12/2016
Brunswick East,570000.0,11/2/2017
Brunswick East,1290000.0,11/3/2017
Brunswick East,1170000.0,15/10/2016
Brunswick East,370000.0,15/10/2016
Brunswick East,510000.0,16/04/2016
Brunswick East,1574000.0,16/04/2016
Brunswick East,665000.0,16/07/2016
Brunswick East,590000.0,17/09/2016
Brunswick East,1024000.0,17/09/2016
Brunswick East,1125000.0,18/03/2017
Brunswick East,390000.0,18/03/2017
Brunswick East,800000.0,18/06/2016
Brunswick East,1679000.0,19/11/2016
Brunswick East,1050000.0,19/11/2016
Brunswick East,957000.0,22/05/2016
Brunswick East,825000.0,22/05/2016
Brunswick East,998000.0,23/04/2016
Brunswick East,1010000.0,23/04/2016
Brunswick East,910000.0,24/09/2016
Brunswick East,1050000.0,27/06/2016
Brunswick East,445000.0,27/06/2016
Brunswick East,970000.0,27/06/2016
Brunswick East,1600000.0,27/11/2016
Brunswick East,1325000.0,27/11/2016
Brunswick East,480000.0,28/05/2016
Brunswick East,400000.0,28/05/2016
Brunswick East,570000.0,28/05/2016
Brunswick East,771000.0,28/05/2016
Brunswick East,1335000.0,30/07/2016
Brunswick East,420000.0,30/07/2016
Brunswick East,805000.0,30/07/2016
Brunswick East,892000.0,30/07/2016
Burnley,1005000.0,3/12/2016
Burnley,1231010.0,10/12/2016
Burnley,881000.0,16/04/2016
Burnley,1202500.0,24/09/2016
Burnley,1435000.0,25/02/2017
Campbellfield,368000.0,3/12/2016
Campbellfield,455000.0,3/12/2016
Carlton,735000.0,3/12/2016
Carlton,1460000.0,4/3/2017
Carlton,860000.0,4/6/2016
Carlton,1662000.0,7/5/2016
Carlton,1590000.0,7/5/2016
Carlton,610250.0,7/5/2016
Carlton,720000.0,7/5/2016
Carlton,840000.0,8/10/2016
Carlton,795000.0,10/12/2016
Carlton,705000.0,12/11/2016
Carlton,435000.0,13/08/2016
Carlton,1630100.0,14/05/2016
Carlton,480000.0,14/05/2016
Carlton,1600000.0,14/05/2016
Carlton,500000.0,14/05/2016
Carlton,920000.0,15/10/2016
Carlton,1600000.0,17/09/2016
Carlton,1010000.0,18/03/2017
Carlton,875000.0,18/03/2017
Carlton,1170000.0,18/06/2016
Carlton,1260000.0,18/06/2016
Carlton,600000.0,22/05/2016
Carlton,310000.0,22/05/2016
Carlton,1550000.0,22/08/2016
Carlton,2033000.0,23/04/2016
Carlton,1110000.0,24/09/2016
Carlton,2705000.0,25/02/2017
Carlton,1616000.0,25/02/2017
Carlton,585000.0,27/11/2016
Carlton,1162000.0,27/11/2016
Carlton,589000.0,28/05/2016
Carlton,2345000.0,28/08/2016
Carlton,1117000.0,28/08/2016
Carlton,600000.0,30/07/2016
Carlton,957000.0,30/07/2016
East Melbourne,4525000.0,3/12/2016
East Melbourne,3520000.0,4/6/2016
East Melbourne,740000.0,8/10/2016
East Melbourne,1015000.0,8/10/2016
East Melbourne,1400000.0,8/10/2016
East Melbourne,1935000.0,16/07/2016
East Melbourne,1475000.0,18/06/2016
East Melbourne,700000.0,22/08/2016
East Melbourne,565000.0,24/09/2016
East Melbourne,900000.0,25/02/2017
East Melbourne,630000.0,25/02/2017
East Melbourne,750000.0,28/05/2016
East Melbourne,872000.0,28/05/2016
East Melbourne,765000.0,28/08/2016
Essendon West,810000.0,3/12/2016
Essendon West,1422000.0,4/6/2016
Essendon West,1245000.0,7/5/2016
Essendon West,1430000.0,8/10/2016
Essendon West,1345000.0,10/12/2016
Essendon West,800000.0,12/6/2016
Essendon West,787500.0,12/11/2016
Essendon West,685000.0,15/10/2016
Essendon West,652500.0,15/10/2016
Essendon West,1300000.0,16/07/2016
Essendon West,925000.0,17/09/2016
Essendon West,730000.0,18/06/2016
Essendon West,520000.0,18/06/2016
Essendon West,1300000.0,19/11/2016
Essendon West,810000.0,22/08/2016
Essendon West,970000.0,24/09/2016
Essendon West,1110000.0,28/05/2016
Essendon West,1115000.0,30/07/2016
Essendon West,820000.0,30/07/2016
Fawkner,670000.0,3/12/2016
Fawkner,645000.0,4/2/2016
Fawkner,687000.0,4/3/2017
Fawkner,333000.0,4/3/2017
Fawkner,455000.0,4/3/2017
Fawkner,378000.0,4/6/2016
Fawkner,585000.0,6/8/2016
Fawkner,662000.0,7/5/2016
Fawkner,615000.0,7/5/2016
Fawkner,650000.0,7/11/2016
Fawkner,665000.0,7/11/2016
Fawkner,640000.0,7/11/2016
Fawkner,526000.0,7/11/2016
Fawkner,540000.0,7/11/2016
Fawkner,540000.0,8/10/2016
Fawkner,625000.0,10/12/2016
Fawkner,681000.0,10/12/2016
Fawkner,690000.0,10/12/2016
Fawkner,640000.0,10/12/2016
Fawkner,660000.0,10/12/2016
Fawkner,783000.0,10/12/2016
Fawkner,635000.0,11/3/2017
Fawkner,553500.0,12/11/2016
